level,series,method,lead_months,n,correlation,rmse,mae,r2,slope,variance_ratio
AM-IMF,IMF4_AMIMF4,Strength component NN,3,129,0.9999344471040399,0.01397449392413331,0.012346067053668988,0.9897925300221623,0.953945720691103,0.9101317576587042
AM-IMF,IMF4_AMIMF4,Strength component NN,6,129,0.9997846626196014,0.023201894251393226,0.018304901625185548,0.9733452539540777,0.8967366275379235,0.8044830123929878
AM-IMF,IMF4_AMIMF4,Strength component NN,9,129,0.9997717024012052,0.027787277844104747,0.022466082197415797,0.9637081378723092,0.8853586748726956,0.7842180124774147
AM-IMF,IMF4_AMIMF4,Strength component NN,12,129,0.9996340650195231,0.032379659163532575,0.02626981523835011,0.9531284885305688,0.871932236820312,0.7608225468936222
AM-IMF,IMF4_AMIMF5,Strength component NN,1,129,0.9997367206729284,0.0054294569946918905,0.0030346088931722634,0.9981757042989292,1.0336093847400945,1.068911130536441
AM-IMF,IMF4_AMIMF5,Strength component NN,3,129,0.9999505918081097,0.019008851823059416,0.016441927105414703,0.9781788681558352,1.1185255253016941,1.2512229890280646
AM-IMF,IMF4_AMIMF5,Strength component NN,6,129,0.9995059055728998,0.0288838880956884,0.025266964145371024,0.95141351276365,1.1050147446460568,1.222265116259223
AM-IMF,IMF4_AMIMF5,Strength component NN,9,129,0.9986181853828164,0.031273661333468025,0.027888577993960394,0.9450468620665482,1.137196471705193,1.2967972058080817
AM-IMF,IMF4_AMIMF5,Strength component NN,12,129,0.9987805759641386,0.03872201196953944,0.03570092740033839,0.9186853653607582,1.0962145388294788,1.2046224149274432
AM-IMF,IMF5_AMIMF1,Strength component NN,1,129,0.9981418018453401,0.034653206009270375,0.027639620632888495,0.9950023394741991,0.9642776674050011,0.9332966976782571
AM-IMF,IMF5_AMIMF1,Strength component NN,3,129,0.9931325093193252,0.07005128555445413,0.056886005168539686,0.9798329750989033,0.9095692888427864,0.8387976008884523
AM-IMF,IMF5_AMIMF1,Strength component NN,6,129,0.9904932278199606,0.09941273011607,0.08036283555362761,0.9616198911367633,0.8499057131450777,0.736272324389267
AM-IMF,IMF5_AMIMF1,Strength component NN,9,129,0.9817679606496414,0.1685613902856857,0.13657349398740426,0.9013826218514068,0.7214640380845749,0.5400222653107911
AM-IMF,IMF5_AMIMF1,Strength component NN,12,129,0.9825345323018416,0.2263872833819942,0.18106190486085438,0.8500576086090932,0.6356579107600298,0.4185537777661712
AM-IMF,IMF5_AMIMF2,Strength component NN,1,129,0.9996392275444165,0.041779763114282206,0.03697744044431245,0.9969008869158098,0.9528424664025908,0.9085642174119342
AM-IMF,IMF5_AMIMF2,Strength component NN,3,129,0.9997617028159961,0.043673221977398646,0.03683928223496447,0.9968292254408785,0.9600527722094454,0.9221407601555728
AM-IMF,IMF5_AMIMF2,Strength component NN,6,129,0.9997687389244372,0.05456517339232819,0.04597470855922891,0.9954965581492753,0.9457858800494733,0.8949248055850443
AM-IMF,IMF5_AMIMF2,Strength component NN,9,129,0.9998783711409123,0.07430936571325937,0.05683075830884529,0.9923651413722043,0.936039077264394,0.8763823279664955
AM-IMF,IMF5_AMIMF2,Strength component NN,12,129,0.9997128504155469,0.09484020205324681,0.07252662330931889,0.9885835744443056,0.9119936780326897,0.832210337857173
AM-IMF,IMF5_AMIMF3,Strength component NN,1,129,0.9999818244304997,0.009305403001776142,0.006970340145585019,0.997609300229626,0.9681013283033922,0.9372542518127549
AM-IMF,IMF5_AMIMF3,Strength component NN,3,129,0.9999611412547719,0.00804540140252027,0.006850257802261012,0.9982205630188208,0.9796329902751016,0.9597553839659996
AM-IMF,IMF5_AMIMF3,Strength component NN,6,129,0.9999690374318778,0.01638788093611277,0.014547834771726146,0.9926568265573534,0.9612805507330558,0.9241175224351964
AM-IMF,IMF5_AMIMF3,Strength component NN,9,129,0.9999342947843931,0.012758196893074808,0.011057082148248916,0.9955679278032303,0.9686985302783051,0.9385001672233483
AM-IMF,IMF5_AMIMF3,Strength component NN,12,129,0.9999345537773544,0.018115273192856395,0.01570091143648016,0.9910906944154895,0.9542028585281485,0.9106222849005127
AM-IMF,IMF5_AMIMF4,Strength component NN,1,129,0.9996791520186252,0.04093769635325884,0.040034338479276704,-0.9528928369958993,0.7085993895063366,0.5024354538886262
AM-IMF,IMF5_AMIMF4,Strength component NN,3,129,0.9997122854021496,0.04583758196004147,0.044844162998202354,-1.4036990741153805,0.679384934040127,0.4618296006062209
